,FIN,DVS,WSO,IRRAD,TEMP,RAIN,DAYS
1043,0.0,3.417093134442532,0.005160181504280911,6280000.0,7.82,0.0,1044.0
1044,0.0,3.417093134442532,0.005160181504280911,6650000.0,3.99,0.0,1045.0
1045,0.0,3.417404379422452,0.005160181504280911,3100000.0,5.12,0.071,1046.0
1046,0.0,3.417404379422452,0.005160181504280911,3620000.0,3.92,0.052000000000000005,1047.0
1047,0.0,3.417404379422452,0.005160181504280911,2820000.0,3.92,0.056999999999999995,1048.0
1048,0.0,3.417404379422452,0.005160181504280911,3800000.0,5.98,0.10400000000000001,1049.0
1049,0.0,3.417404379422452,0.005160181504280911,6090000.0,7.84,0.002,1050.0
1050,0.0,3.417404379422452,0.005160181504280911,5300000.0,10.12,0.001,1051.0
1051,0.0,3.4175896442914517,0.005160181504280911,3950000.0,6.85,0.13999999999999999,1052.0
1052,0.0,3.419798838209983,0.005160181504280911,5960000.0,7.98,0.034,1053.0
1053,0.0,3.420483003442341,0.005160181504280911,7780000.0,4.63,0.0,1054.0
1054,0.0,3.42382099827883,0.005160181504280911,7700000.0,0.78,0.0,1055.0
1055,0.0,3.424391853126793,0.005160181504280911,6390000.0,-0.98,0.0,1056.0
1056,0.0,3.4250502008032133,0.005160181504280911,3610000.0,3.44,0.0,1057.0
1057,0.0,3.4291580608146877,0.005160181504280911,7310000.0,5.36,0.0,1058.0
1058,0.0,3.429967010900746,0.005160181504280911,4780000.0,3.33,0.025,1059.0
1059,0.0,3.4305583046471604,0.005160181504280911,5930000.0,0.14,0.020999999999999998,1060.0
1060,0.0,3.4307232501434313,0.005160181504280911,3310000.0,0.71,0.196,1061.0
1061,0.0,3.4307697456492643,0.005160181504280911,4380000.0,-1.38,0.007000000000000001,1062.0
1062,0.0,3.4307697456492643,0.005160181504280911,6050000.0,-2.6,0.0,1063.0
1063,0.0,3.4307697456492643,0.005160181504280911,7370000.0,-2.02,0.004,1064.0
1064,0.0,3.4307697456492643,0.005160181504280911,2400000.0,-2.17,0.176,1065.0
1065,0.0,3.431023140179767,0.005160181504280911,2470000.0,-0.86,0.003,1066.0
1066,0.0,3.431023140179767,0.005160181504280911,3440000.0,1.51,0.004,1067.0
1067,0.0,3.431023140179767,0.005160181504280911,3910000.0,2.03,0.001,1068.0
1068,0.0,3.431023140179767,0.005160181504280911,4230000.0,2.22,0.004,1069.0
1069,0.0,3.431023140179767,0.005160181504280911,3420000.0,2.86,0.16,1070.0
1070,0.0,3.431023140179767,0.005160181504280911,3120000.0,2.97,0.242,1071.0
1071,0.0,-0.1,4.11,3410000.0,3.62,0.008,1072.0
1072,0.0,-0.1,4.11,2700000.0,1.62,0.008,1073.0
1073,0.0,-0.1,4.11,2089999.9999999998,-0.22,0.153,1074.0
1074,0.0,-0.1,4.11,2060000.0,2.4,0.302,1075.0
1075,0.0,-0.1,4.11,2290000.0,5.74,0.21600000000000003,1076.0
1076,0.0,-0.1,4.11,5630000.0,3.88,0.002,1077.0
1077,0.0,-0.1,4.11,2870000.0,1.01,0.001,1078.0
1078,0.0,-0.1,4.11,2920000.0,0.01,0.001,1079.0
1079,0.0,-0.1,4.11,3540000.0,-0.72,0.0,1080.0
1080,0.0,-0.1,4.11,2700000.0,-0.83,0.002,1081.0
1081,0.0,-0.1,4.11,3450000.0,-0.57,0.04,1082.0
1082,0.0,-0.1,4.11,1940000.0,3.52,0.5589999999999999,1083.0
1083,0.0,-0.1,4.11,2880000.0,9.57,0.045,1084.0
1084,0.0,-0.1,4.11,2200000.0,7.19,0.06,1085.0
1085,0.0,-0.1,4.11,3540000.0,4.73,0.034999999999999996,1086.0
1086,0.0,-0.1,4.11,3910000.0,2.3,0.016,1087.0
1087,0.0,-0.1,4.11,3530000.0,-0.48,0.003,1088.0
1088,0.0,-0.1,4.11,2960000.0,-0.93,0.005,1089.0
1089,0.0,-0.1,4.11,3870000.0,-1.66,0.002,1090.0
1090,0.0,-0.1,4.11,4560000.0,0.01,0.004,1091.0
1091,0.0,-0.1,4.11,2660000.0,-0.52,0.002,1092.0
1092,0.0,-0.1,4.11,2430000.0,-0.7,0.002,1093.0
1093,0.0,-0.1,4.11,2310000.0,-0.06,0.004,1094.0
1094,0.0,-0.1,4.11,2730000.0,4.59,0.11399999999999999,1095.0
1095,0.0,-0.1,4.11,2680000.0,-1.54,0.34500000000000003,1096.0
1096,0.0,-0.1,4.11,3310000.0,-5.45,0.099,1097.0
1097,0.0,-0.1,4.11,3660000.0,-7.56,0.009,1098.0
1098,0.0,-0.09993490394600209,4.11,7340000.0,-9.7,0.001,1099.0
1099,0.0,-0.09993490394600209,4.11,7120000.0,-11.12,0.0,1100.0
1100,0.0,-0.09993490394600209,4.11,7180000.0,-11.47,0.001,1101.0
1101,0.0,-0.09993490394600209,4.11,1910000.0,-11.23,0.372,1102.0
1102,0.0,-0.09993490394600209,4.11,1150000.0,-7.15,0.689,1103.0
1103,0.0,-0.09993490394600209,4.11,4680000.0,-1.87,0.11599999999999999,1104.0
1104,0.0,-0.09993490394600209,4.11,2270000.0,-4.64,0.48,1105.0
1105,0.0,-0.09993490394600209,4.11,3750000.0,-8.89,0.098,1106.0
1106,0.0,-0.09993490394600209,4.11,6340000.0,-11.92,0.001,1107.0
1107,0.0,-0.09993490394600209,4.11,4390000.0,-11.92,0.032,1108.0
1108,0.0,-0.09993490394600209,4.11,4330000.0,-8.7,0.008,1109.0
1109,0.0,-0.09993490394600209,4.11,3120000.0,-10.08,0.014000000000000002,1110.0
1110,0.0,-0.09993490394600209,4.11,5110000.0,-10.96,0.008,1111.0
1111,0.0,-0.09993490394600209,4.11,4090000.0,-7.49,0.272,1112.0
1112,0.0,-0.09993490394600209,4.11,4220000.0,1.17,0.5429999999999999,1113.0
1113,0.0,-0.09993490394600209,4.11,6340000.0,0.97,0.016,1114.0
1114,0.0,-0.09993490394600209,4.11,3400000.0,0.37,0.10300000000000001,1115.0
1115,0.0,-0.09993490394600209,4.11,6960000.0,0.77,0.061,1116.0
1116,0.0,-0.09993490394600209,4.11,1200000.0,0.48,0.192,1117.0
1117,0.0,-0.09993490394600209,4.11,3300000.0,-1.73,0.009,1118.0
1118,0.0,-0.09993490394600209,4.11,4970000.0,-2.09,0.001,1119.0
1119,0.0,-0.09993490394600209,4.11,4370000.0,-1.88,0.052000000000000005,1120.0
1120,0.0,-0.09993490394600209,4.11,5260000.0,-0.58,0.015,1121.0
1121,0.0,-0.09993490394600209,4.11,4920000.0,-1.66,0.009,1122.0
1122,0.0,-0.09993490394600209,4.11,3240000.0,-1.61,0.002,1123.0
1123,0.0,-0.09993490394600209,4.11,4700000.0,-0.79,0.001,1124.0
1124,0.0,-0.09966387590861892,4.11,4200000.0,-0.7,0.13,1125.0
1125,0.0,-0.09964090083073729,4.11,5150000.0,-1.77,0.333,1126.0
1126,0.0,-0.09955315420560748,4.11,8580000.0,-5.17,0.008,1127.0
1127,0.0,-0.09939096573208724,4.11,9030000.0,-5.38,0.013000000000000001,1128.0
1128,0.0,-0.09939096573208724,4.11,3180000.0,-6.3,0.359,1129.0
1129,0.0,-0.09930250519210801,4.11,7010000.0,1.58,0.061,1130.0
1130,0.0,-0.09930250519210801,4.11,3330000.0,3.09,0.186,1131.0
1131,0.0,-0.09930250519210801,4.11,9920000.0,1.76,0.024,1132.0
1132,0.0,-0.09929043354101767,4.11,2880000.0,-1.34,0.154,1133.0
1133,0.0,-0.09929043354101767,4.11,2420000.0,-2.77,0.373,1134.0
1134,0.0,-0.09923254153686399,4.11,2900000.0,3.57,0.182,1135.0
1135,0.0,-0.09923254153686399,4.11,7740000.0,3.23,0.01,1136.0
1136,0.0,-0.09921462876427832,4.11,12110000.0,2.58,0.004,1137.0
1137,0.0,-0.09866945742471446,4.11,9540000.0,0.14,0.0,1138.0
1138,0.0,-0.09866945742471446,4.11,10240000.0,0.1,0.0,1139.0
1139,0.0,-0.09835754153686399,4.11,8170000.0,-0.05,0.016,1140.0
1140,0.0,-0.09830172637590864,4.11,3710000.0,1.49,0.9960000000000001,1141.0
1141,0.0,-0.09830172637590864,4.11,3980000.0,6.34,0.414,1142.0
1142,0.0,-0.09827693406022847,4.11,10740000.0,4.51,0.014000000000000002,1143.0
1143,0.0,-0.09814771547248184,4.11,5180000.0,1.41,0.46799999999999997,1144.0
1144,0.0,-0.09808482606438215,4.11,8810000.0,4.04,0.22000000000000003,1145.0
1145,0.0,-0.0978433930425753,4.11,8550000.0,3.87,0.29700000000000004,1146.0
1146,0.0,-0.09719463914849431,4.11,3750000.0,1.66,1.114,1147.0
1147,0.0,-0.09679783229491176,4.11,11530000.0,1.52,0.002,1148.0
1148,0.0,-0.09676862668743513,4.11,13000000.0,-0.08,0.002,1149.0
1149,0.0,-0.09675460799584634,4.11,12900000.0,-0.81,0.002,1150.0
1150,0.0,-0.09675460799584634,4.11,13090000.0,0.37,0.004,1151.0
1151,0.0,-0.09675460799584634,4.11,5960000.0,1.33,0.315,1152.0
1152,0.0,-0.09675460799584634,4.11,7420000.0,0.67,0.078,1153.0
1153,0.0,-0.0967155373831776,4.11,11880000.0,2.0,0.008,1154.0
1154,0.0,-0.0967155373831776,4.11,11870000.0,4.1,0.004,1155.0
1155,0.0,-0.0967155373831776,4.11,7900000.0,3.3,0.008,1156.0
1156,0.0,-0.09545424454828663,4.11,8060000.000000001,5.37,0.051000000000000004,1157.0
1157,0.0,-0.09179069314641747,4.11,13160000.0,3.39,0.10700000000000001,1158.0
1158,0.0,-0.08615050623052961,4.11,14570000.0,2.08,0.16899999999999998,1159.0
1159,0.0,-0.08227615524402909,4.11,10350000.0,1.64,0.031,1160.0
1160,0.0,-0.08149247144340604,4.11,5740000.0,3.44,0.32799999999999996,1161.0
1161,0.0,-0.08085384215991695,4.11,7100000.0,4.67,0.242,1162.0
1162,0.0,-0.0805684060228453,4.11,4780000.0,6.54,0.383,1163.0
1163,0.0,-0.07998247663551404,4.11,15720000.0,9.17,0.044,1164.0
1164,0.0,-0.07836954828660438,4.11,5070000.0,6.55,0.125,1165.0
1165,0.0,-0.07715109034267914,4.11,9140000.0,9.19,0.002,1166.0
1166,0.0,-0.07523208722741434,4.11,5840000.0,10.27,0.331,1167.0
1167,0.0,-0.07357009345794394,4.11,8160000.0,12.02,0.21200000000000002,1168.0
1168,0.0,-0.07304030373831777,4.11,6670000.0,11.07,0.286,1169.0
1169,0.0,-0.07220093457943927,4.11,19160000.0,6.73,0.001,1170.0
1170,0.0,-0.07128673416407062,4.11,8340000.0,6.14,0.153,1171.0
1171,0.0,-0.0706756230529595,4.11,9540000.0,9.91,0.101,1172.0
1172,0.0,-0.0706286344755971,4.11,19350000.0,4.98,0.0,1173.0
1173,0.0,-0.070403751298027,4.11,8460000.0,6.36,0.074,1174.0
1174,0.0,-0.06976979491173417,4.11,9010000.0,6.98,0.362,1175.0
1175,0.0,-0.06911091640706127,4.11,10710000.0,7.19,0.09,1176.0
1176,0.0,-0.06837454569055036,4.11,18690000.0,7.12,0.048,1177.0
1177,0.0,-0.06760176531671859,4.11,6890000.0,6.85,0.834,1178.0
1178,0.0,-0.06598435877466252,4.11,15720000.0,6.92,0.05600000000000001,1179.0
1179,0.0,-0.06417497403946003,4.11,8029999.999999999,6.49,0.307,1180.0
1180,0.0,-0.06364732606438214,4.11,18340000.0,7.67,0.011,1181.0
1181,0.0,-0.06301259086188993,4.11,10770000.0,7.74,0.08399999999999999,1182.0
1182,0.0,-0.06291309709241952,4.11,7840000.0,9.18,0.236,1183.0
1183,0.0,-0.062350791796469365,4.11,17850000.0,7.49,0.015,1184.0
1184,0.0,-0.06088908359293873,4.11,21350000.0,8.8,0.0,1185.0
1185,0.0,-0.05574753374870197,4.11,13380000.0,9.54,0.01,1186.0
1186,0.0,-0.04992510384215991,4.11,19990000.0,8.24,0.002,1187.0
1187,0.0,-0.04530730789200414,4.11,22700000.0,7.41,0.0,1188.0
1188,0.0,-0.04101577102803737,4.11,16079999.999999998,8.08,0.006,1189.0
1189,0.0,-0.03781756230529594,4.11,14800000.0,10.44,0.012,1190.0
1190,0.0,-0.03565725597092419,4.11,12050000.0,11.56,0.087,1191.0
1191,0.0,-0.032284592419522314,4.11,13530000.0,10.31,0.253,1192.0
1192,0.0,-0.028433930425752842,4.11,16200000.0,6.33,0.034999999999999996,1193.0
1193,0.0,-0.026739615784008294,4.11,20040000.0,7.0,0.003,1194.0
1194,0.0,-0.024363058151609537,4.11,20210000.0,7.09,0.124,1195.0
1195,0.0,-0.02294639148494287,4.11,18510000.0,8.08,0.08399999999999999,1196.0
1196,0.0,-0.02223903167185876,4.11,8650000.0,9.86,0.8009999999999999,1197.0
1197,0.0,-0.020849623572170285,4.11,21320000.0,7.73,0.207,1198.0
1198,0.0,-0.016038097092419504,4.11,16040000.0,7.16,0.02,1199.0
